#,CVE_ENTIDAD,ENTIDAD,CU_MUNICIPIO,MUNICIPIO,DF,DL,SECCION,LISTA_NOMINAL,VOTOS_EMITIDOS,PARTICIPACION,ABSTENCION,1ER_LUGAR,1ERO_VOTOS,PCN,DIF_VOTOS_2DO,DIF_PCN_2DO,2DO_LUGAR,2DO_VOTOS,PCN 2,DIF_VOTOS_3RO,DIF_PCN_3RO,3ER_LUGAR,3RO_VOTOS,PCN 3,1PP_MV,VOTOS,PCN 4,DIF_2DO,PCN 5,2PP_MV,VOTOS 2,PCN 6,DIF_3RO,PCN 7,3PP_MV,VOTOS 3,PCN 8,PAN,PCN 9,PRI,PCN 10,PRD,PCN 11,MC,PCN 12,PVEM,PCN 13,MORENA,PCN 14,PT,PCN 15,QI,PCN 16,PES,PCN 17,RSP,PCN 18,FxM,PCN 19,PAN_QI,PCN 20,CNR,PCN 21,NULOS,PCN 22,TOT_VOTOS,VALIDACION
734,22,QUERÉTARO,14,QUERETARO,,3,749,670,276,"0,41","0,59",PAN,119,"0,43",18,"0,07",MORENA,101,"0,37",75,"0,27",PRI,26,"0,09",PAN,119,"0,43",18,"0,07",MORENA,101,"0,37",75,"0,27",PRI,26,"0,09",119,"0,43",26,"0,09",1,"0,00",6,"0,02",8,"0,03",101,"0,37",2,"0,01",2,"0,01",0,"0,00",2,"0,01",1,"0,00",2,0,2,"0,01",4,"0,01",276,"100,00%"
735,22,QUERÉTARO,14,QUERETARO,,3,750,1.111,556,"0,50","0,50",PAN,251,"0,45",61,"0,11",MORENA,190,"0,34",136,"0,24",PRI,54,"0,10",PAN,251,"0,45",61,"0,11",MORENA,190,"0,34",136,"0,24",PRI,54,"0,10",251,"0,45",54,"0,10",1,"0,00",9,"0,02",9,"0,02",190,"0,34",5,"0,01",6,"0,01",3,"0,01",6,"0,01",10,"0,02",2,0,0,"0,00",10,"0,02",556,"100,00%"
736,22,QUERÉTARO,14,QUERETARO,,3,751,2.126,1.095,"0,52","0,48",PAN,529,"0,48",156,"0,14",MORENA,373,"0,34",293,"0,27",PRI,80,"0,07",PAN,529,"0,48",156,"0,14",MORENA,373,"0,34",293,"0,27",PRI,80,"0,07",529,"0,48",80,"0,07",5,"0,00",36,"0,03",20,"0,02",373,"0,34",3,"0,00",5,"0,00",3,"0,00",7,"0,01",5,"0,00",7,0,3,"0,00",19,"0,02",1.095,"100,00%"
737,22,QUERÉTARO,14,QUERETARO,,3,752,1.425,660,"0,46","0,54",PAN,330,"0,50",119,"0,18",MORENA,211,"0,32",145,"0,22",PRI,66,"0,10",PAN,330,"0,50",119,"0,18",MORENA,211,"0,32",145,"0,22",PRI,66,"0,10",330,"0,50",66,"0,10",5,"0,01",15,"0,02",16,"0,02",211,"0,32",1,"0,00",0,"0,00",2,"0,00",1,"0,00",3,"0,00",5,0,0,"0,00",5,"0,01",660,"100,00%"
738,22,QUERÉTARO,14,QUERETARO,,3,753,5.220,2.155,"0,41","0,59",PAN,1.095,"0,51",353,"0,16",MORENA,742,"0,34",622,"0,29",PRI,120,"0,06",PAN,1.095,"0,51",353,"0,16",MORENA,742,"0,34",622,"0,29",PRI,120,"0,06",1.095,"0,51",120,"0,06",8,"0,00",41,"0,02",40,"0,02",742,"0,34",9,"0,00",21,"0,01",5,"0,00",12,"0,01",21,"0,01",10,0,0,"0,00",31,"0,01",2.155,"100,00%"
739,22,QUERÉTARO,14,QUERETARO,,13,754,12.608,4.746,"0,38","0,62",PAN,2.521,"0,53",1.040,"0,22",MORENA,1.481,"0,31",1.162,"0,24",PRI,319,"0,07",PAN,2.521,"0,53",1.040,"0,22",MORENA,1.481,"0,31",1.162,"0,24",PRI,319,"0,07",2.521,"0,53",319,"0,07",24,"0,01",93,"0,02",96,"0,02",1.481,"0,31",22,"0,00",34,"0,01",25,"0,01",24,"0,01",26,"0,01",19,0,1,"0,00",61,"0,01",4.746,"100,00%"
740,22,QUERÉTARO,14,QUERETARO,,3,755,1.377,678,"0,49","0,51",PAN,308,"0,45",71,"0,10",MORENA,237,"0,35",184,"0,27",PRI,53,"0,08",PAN,308,"0,45",71,"0,10",MORENA,237,"0,35",184,"0,27",PRI,53,"0,08",308,"0,45",53,"0,08",2,"0,00",18,"0,03",19,"0,03",237,"0,35",5,"0,01",1,"0,00",3,"0,00",8,"0,01",4,"0,01",6,0,2,"0,00",12,"0,02",678,"100,00%"
741,22,QUERÉTARO,14,QUERETARO,,3,756,1.185,555,"0,47","0,53",PAN,252,"0,45",65,"0,12",MORENA,187,"0,34",138,"0,25",PRI,49,"0,09",PAN,252,"0,45",65,"0,12",MORENA,187,"0,34",138,"0,25",PRI,49,"0,09",252,"0,45",49,"0,09",3,"0,01",17,"0,03",8,"0,01",187,"0,34",3,"0,01",3,"0,01",5,"0,01",3,"0,01",8,"0,01",3,0,1,"0,00",13,"0,02",555,"100,00%"
742,22,QUERÉTARO,14,QUERETARO,,3,757,663,281,"0,42","0,58",PAN,118,"0,42",21,"0,07",MORENA,97,"0,35",66,"0,23",PRI,31,"0,11",PAN,118,"0,42",21,"0,07",MORENA,97,"0,35",66,"0,23",PRI,31,"0,11",118,"0,42",31,"0,11",1,"0,00",6,"0,02",6,"0,02",97,"0,35",2,"0,01",5,"0,02",2,"0,01",0,"0,00",4,"0,01",0,0,0,"0,00",9,"0,03",281,"100,00%"
743,22,QUERÉTARO,14,QUERETARO,,2,758,1.581,508,"0,32","0,68",PAN,202,"0,40",8,"0,02",MORENA,194,"0,38",147,"0,29",PRI,47,"0,09",PAN,202,"0,40",8,"0,02",MORENA,194,"0,38",147,"0,29",PRI,47,"0,09",202,"0,40",47,"0,09",7,"0,01",5,"0,01",7,"0,01",194,"0,38",2,"0,00",4,"0,01",3,"0,01",9,"0,02",3,"0,01",6,0,0,"0,00",19,"0,04",508,"100,00%"
744,22,QUERÉTARO,14,QUERETARO,,13,759,2.532,994,"0,39","0,61",PAN,481,"0,48",192,"0,19",MORENA,289,"0,29",199,"0,20",PRI,90,"0,09",PAN,481,"0,48",192,"0,19",MORENA,289,"0,29",199,"0,20",PRI,90,"0,09",481,"0,48",90,"0,09",8,"0,01",30,"0,03",25,"0,03",289,"0,29",7,"0,01",6,"0,01",6,"0,01",21,"0,02",6,"0,01",5,0,0,"0,00",20,"0,02",994,"100,00%"
745,22,QUERÉTARO,10,EL MARQUES,,12,760,1.029,577,"0,56","0,44",PAN,233,"0,40",61,"0,11",PRI,172,"0,30",52,"0,09",MORENA,120,"0,21",PAN,233,"0,40",61,"0,11",PRI,172,"0,30",52,"0,09",MORENA,120,"0,21",233,"0,40",172,"0,30",5,"0,01",6,"0,01",18,"0,03",120,"0,21",0,"0,00",1,"0,00",4,"0,01",2,"0,00",3,"0,01",0,0,0,"0,00",13,"0,02",577,"100,00%"
746,22,QUERÉTARO,10,EL MARQUES,,12,761,7.955,4.867,"0,61","0,39",PAN,3.726,"0,77",3.072,"0,63",MORENA,654,"0,13",422,"0,09",PRI,232,"0,05",PAN,3.726,"0,77",3.072,"0,63",MORENA,654,"0,13",422,"0,09",PRI,232,"0,05",3.726,"0,77",232,"0,05",14,"0,00",57,"0,01",58,"0,01",654,"0,13",10,"0,00",21,"0,00",5,"0,00",16,"0,00",20,"0,00",27,0,1,"0,00",26,"0,01",4.867,"100,00%"
747,22,QUERÉTARO,10,EL MARQUES,,12,762,1.857,901,"0,49","0,51",PAN,489,"0,54",288,"0,32",MORENA,201,"0,22",71,"0,08",PRI,130,"0,14",PAN,489,"0,54",288,"0,32",MORENA,201,"0,22",71,"0,08",PRI,130,"0,14",489,"0,54",130,"0,14",6,"0,01",13,"0,01",10,"0,01",201,"0,22",5,"0,01",3,"0,00",4,"0,00",7,"0,01",5,"0,01",5,0,2,"0,00",21,"0,02",901,"100,00%"
748,22,QUERÉTARO,10,EL MARQUES,,12,763,1.826,904,"0,50","0,50",PAN,523,"0,58",358,"0,40",MORENA,165,"0,18",15,"0,02",PRI,150,"0,17",PAN,523,"0,58",358,"0,40",MORENA,165,"0,18",15,"0,02",PRI,150,"0,17",523,"0,58",150,"0,17",3,"0,00",7,"0,01",11,"0,01",165,"0,18",4,"0,00",3,"0,00",1,"0,00",8,"0,01",2,"0,00",2,0,0,"0,00",25,"0,03",904,"100,00%"
749,22,QUERÉTARO,5,CORREGIDORA,,6,764,1.194,583,"0,49","0,51",PAN,301,"0,52",156,"0,27",MORENA,145,"0,25",91,"0,16",PRI,54,"0,09",PAN,301,"0,52",156,"0,27",MORENA,145,"0,25",91,"0,16",PRI,54,"0,09",301,"0,52",54,"0,09",3,"0,01",19,"0,03",16,"0,03",145,"0,25",8,"0,01",4,"0,01",7,"0,01",4,"0,01",5,"0,01",4,0,0,"0,00",13,"0,02",583,"100,00%"
750,22,QUERÉTARO,5,CORREGIDORA,,7,765,1.089,711,"0,65","0,35",PAN,492,"0,69",369,"0,52",MORENA,123,"0,17",86,"0,12",PRI,37,"0,05",PAN,492,"0,69",369,"0,52",MORENA,123,"0,17",86,"0,12",PRI,37,"0,05",492,"0,69",37,"0,05",2,"0,00",17,"0,02",8,"0,01",123,"0,17",7,"0,01",6,"0,01",1,"0,00",4,"0,01",1,"0,00",4,0,0,"0,00",9,"0,01",711,"100,00%"
751,22,QUERÉTARO,5,CORREGIDORA,,7,766,953,586,"0,61","0,39",PAN,416,"0,71",321,"0,55",MORENA,95,"0,16",65,"0,11",PRI,30,"0,05",PAN,416,"0,71",321,"0,55",MORENA,95,"0,16",65,"0,11",PRI,30,"0,05",416,"0,71",30,"0,05",2,"0,00",9,"0,02",14,"0,02",95,"0,16",1,"0,00",4,"0,01",5,"0,01",2,"0,00",1,"0,00",0,0,1,"0,00",6,"0,01",586,"100,00%"
752,22,QUERÉTARO,5,CORREGIDORA,,7,767,1.129,733,"0,65","0,35",PAN,478,"0,65",336,"0,46",MORENA,142,"0,19",110,"0,15",PRI,32,"0,04",PAN,478,"0,65",336,"0,46",MORENA,142,"0,19",110,"0,15",PRI,32,"0,04",478,"0,65",32,"0,04",3,"0,00",15,"0,02",24,"0,03",142,"0,19",4,"0,01",4,"0,01",3,"0,00",2,"0,00",4,"0,01",4,0,1,"0,00",17,"0,02",733,"100,00%"
753,22,QUERÉTARO,5,CORREGIDORA,,7,768,646,436,"0,67","0,33",PAN,312,"0,72",231,"0,53",MORENA,81,"0,19",68,"0,16",PRI,13,"0,03",PAN,312,"0,72",231,"0,53",MORENA,81,"0,19",68,"0,16",PRI,13,"0,03",312,"0,72",13,"0,03",1,"0,00",6,"0,01",9,"0,02",81,"0,19",0,"0,00",0,"0,00",0,"0,00",3,"0,01",3,"0,01",0,0,0,"0,00",8,"0,02",436,"100,00%"
754,22,QUERÉTARO,5,CORREGIDORA,,7,769,813,435,"0,54","0,46",PAN,261,"0,60",143,"0,33",MORENA,118,"0,27",100,"0,23",PRI,18,"0,04",PAN,261,"0,60",143,"0,33",MORENA,118,"0,27",100,"0,23",PRI,18,"0,04",261,"0,60",18,"0,04",3,"0,01",6,"0,01",12,"0,03",118,"0,27",6,"0,01",2,"0,00",1,"0,00",2,"0,00",3,"0,01",0,0,0,"0,00",3,"0,01",435,"100,00%"
755,22,QUERÉTARO,5,CORREGIDORA,,7,770,1.556,835,"0,54","0,46",PAN,553,"0,66",390,"0,47",MORENA,163,"0,20",113,"0,14",PRI,50,"0,06",PAN,553,"0,66",390,"0,47",MORENA,163,"0,20",113,"0,14",PRI,50,"0,06",553,"0,66",50,"0,06",4,"0,00",13,"0,02",15,"0,02",163,"0,20",7,"0,01",4,"0,00",0,"0,00",1,"0,00",5,"0,01",8,0,1,"0,00",11,"0,01",835,"100,00%"
756,22,QUERÉTARO,5,CORREGIDORA,,7,771,629,449,"0,71","0,29",PAN,324,"0,72",250,"0,56",MORENA,74,"0,16",52,"0,12",PRI,22,"0,05",PAN,324,"0,72",250,"0,56",MORENA,74,"0,16",52,"0,12",PRI,22,"0,05",324,"0,72",22,"0,05",2,"0,00",7,"0,02",4,"0,01",74,"0,16",0,"0,00",4,"0,01",0,"0,00",3,"0,01",2,"0,00",0,0,0,"0,00",7,"0,02",449,"100,00%"
757,22,QUERÉTARO,5,CORREGIDORA,,7,772,1.300,800,"0,62","0,38",PAN,547,"0,68",382,"0,48",MORENA,165,"0,21",136,"0,17",PRI,29,"0,04",PAN,547,"0,68",382,"0,48",MORENA,165,"0,21",136,"0,17",PRI,29,"0,04",547,"0,68",29,"0,04",7,"0,01",16,"0,02",11,"0,01",165,"0,21",5,"0,01",5,"0,01",0,"0,00",6,"0,01",1,"0,00",0,0,0,"0,00",8,"0,01",800,"100,00%"
758,22,QUERÉTARO,5,CORREGIDORA,,7,773,701,329,"0,47","0,53",PAN,183,"0,56",100,"0,30",MORENA,83,"0,25",64,"0,19",PRI,19,"0,06",PAN,183,"0,56",100,"0,30",MORENA,83,"0,25",64,"0,19",PRI,19,"0,06",183,"0,56",19,"0,06",2,"0,01",5,"0,02",11,"0,03",83,"0,25",8,"0,02",2,"0,01",1,"0,00",5,"0,02",2,"0,01",1,0,0,"0,00",7,"0,02",329,"100,00%"
759,22,QUERÉTARO,5,CORREGIDORA,,7,774,718,478,"0,67","0,33",PAN,359,"0,75",292,"0,61",MORENA,67,"0,14",45,"0,09",PRI,22,"0,05",PAN,359,"0,75",292,"0,61",MORENA,67,"0,14",45,"0,09",PRI,22,"0,05",359,"0,75",22,"0,05",1,"0,00",14,"0,03",3,"0,01",67,"0,14",1,"0,00",2,"0,00",0,"0,00",2,"0,00",1,"0,00",2,0,0,"0,00",4,"0,01",478,"100,00%"
760,22,QUERÉTARO,5,CORREGIDORA,,7,775,1.086,714,"0,66","0,34",PAN,524,"0,73",412,"0,58",MORENA,112,"0,16",83,"0,12",PRI,29,"0,04",PAN,524,"0,73",412,"0,58",MORENA,112,"0,16",83,"0,12",PRI,29,"0,04",524,"0,73",29,"0,04",5,"0,01",11,"0,02",5,"0,01",112,"0,16",4,"0,01",5,"0,01",0,"0,00",5,"0,01",4,"0,01",2,0,2,"0,00",6,"0,01",714,"100,00%"
761,22,QUERÉTARO,5,CORREGIDORA,,7,776,1.029,656,"0,64","0,36",PAN,426,"0,65",311,"0,47",MORENA,115,"0,18",71,"0,11",PRI,44,"0,07",PAN,426,"0,65",311,"0,47",MORENA,115,"0,18",71,"0,11",PRI,44,"0,07",426,"0,65",44,"0,07",5,"0,01",19,"0,03",10,"0,02",115,"0,18",6,"0,01",6,"0,01",3,"0,00",5,"0,01",11,"0,02",0,0,1,"0,00",5,"0,01",656,"100,00%"
762,22,QUERÉTARO,5,CORREGIDORA,,7,777,946,605,"0,64","0,36",PAN,425,"0,70",334,"0,55",MORENA,91,"0,15",61,"0,10",PRI,30,"0,05",PAN,425,"0,70",334,"0,55",MORENA,91,"0,15",61,"0,10",PRI,30,"0,05",425,"0,70",30,"0,05",5,"0,01",6,"0,01",19,"0,03",91,"0,15",7,"0,01",2,"0,00",3,"0,00",1,"0,00",4,"0,01",1,0,1,"0,00",10,"0,02",605,"100,00%"
763,22,QUERÉTARO,5,CORREGIDORA,,7,778,1.174,729,"0,62","0,38",PAN,494,"0,68",365,"0,50",MORENA,129,"0,18",87,"0,12",PRI,42,"0,06",PAN,494,"0,68",365,"0,50",MORENA,129,"0,18",87,"0,12",PRI,42,"0,06",494,"0,68",42,"0,06",2,"0,00",16,"0,02",14,"0,02",129,"0,18",3,"0,00",6,"0,01",2,"0,00",8,"0,01",6,"0,01",0,0,0,"0,00",7,"0,01",729,"100,00%"
764,22,QUERÉTARO,5,CORREGIDORA,,7,779,979,596,"0,61","0,39",PAN,412,"0,69",290,"0,49",MORENA,122,"0,20",94,"0,16",PRI,28,"0,05",PAN,412,"0,69",290,"0,49",MORENA,122,"0,20",94,"0,16",PRI,28,"0,05",412,"0,69",28,"0,05",0,"0,00",6,"0,01",10,"0,02",122,"0,20",0,"0,00",4,"0,01",5,"0,01",1,"0,00",0,"0,00",1,0,1,"0,00",6,"0,01",596,"100,00%"
765,22,QUERÉTARO,5,CORREGIDORA,,7,780,492,319,"0,65","0,35",PAN,219,"0,69",159,"0,50",MORENA,60,"0,19",44,"0,14",PRI,16,"0,05",PAN,219,"0,69",159,"0,50",MORENA,60,"0,19",44,"0,14",PRI,16,"0,05",219,"0,69",16,"0,05",2,"0,01",5,"0,02",9,"0,03",60,"0,19",1,"0,00",0,"0,00",1,"0,00",2,"0,01",0,"0,00",0,0,1,"0,00",3,"0,01",319,"100,00%"
766,22,QUERÉTARO,5,CORREGIDORA,,7,781,426,267,"0,63","0,37",PAN,199,"0,75",151,"0,57",MORENA,48,"0,18",44,"0,16",MC,4,"0,01",PAN,199,"0,75",151,"0,57",MORENA,48,"0,18",44,"0,16",MC,4,"0,01",199,"0,75",3,"0,01",0,"0,00",4,"0,01",4,"0,01",48,"0,18",1,"0,00",0,"0,00",1,"0,00",1,"0,00",3,"0,01",2,0,0,"0,00",1,"0,00",267,"100,00%"
767,22,QUERÉTARO,5,CORREGIDORA,,7,782,1.018,660,"0,65","0,35",PAN,478,"0,72",380,"0,58",MORENA,98,"0,15",60,"0,09",PRI,38,"0,06",PAN,478,"0,72",380,"0,58",MORENA,98,"0,15",60,"0,09",PRI,38,"0,06",478,"0,72",38,"0,06",1,"0,00",7,"0,01",10,"0,02",98,"0,15",5,"0,01",4,"0,01",2,"0,00",2,"0,00",4,"0,01",0,0,0,"0,00",11,"0,02",660,"100,00%"
768,22,QUERÉTARO,5,CORREGIDORA,,7,783,732,492,"0,67","0,33",PAN,353,"0,72",274,"0,56",MORENA,79,"0,16",51,"0,10",PRI,28,"0,06",PAN,353,"0,72",274,"0,56",MORENA,79,"0,16",51,"0,10",PRI,28,"0,06",353,"0,72",28,"0,06",5,"0,01",3,"0,01",6,"0,01",79,"0,16",2,"0,00",1,"0,00",2,"0,00",5,"0,01",1,"0,00",1,0,0,"0,00",6,"0,01",492,"100,00%"
769,22,QUERÉTARO,5,CORREGIDORA,,7,784,1.551,899,"0,58","0,42",PAN,590,"0,66",400,"0,44",MORENA,190,"0,21",156,"0,17",PRI,34,"0,04",PAN,590,"0,66",400,"0,44",MORENA,190,"0,21",156,"0,17",PRI,34,"0,04",590,"0,66",34,"0,04",2,"0,00",12,"0,01",15,"0,02",190,"0,21",7,"0,01",6,"0,01",4,"0,00",5,"0,01",6,"0,01",4,0,0,"0,00",24,"0,03",899,"100,00%"
770,22,QUERÉTARO,5,CORREGIDORA,,7,785,1.583,988,"0,62","0,38",PAN,662,"0,67",455,"0,46",MORENA,207,"0,21",168,"0,17",PRI,39,"0,04",PAN,662,"0,67",455,"0,46",MORENA,207,"0,21",168,"0,17",PRI,39,"0,04",662,"0,67",39,"0,04",2,"0,00",15,"0,02",16,"0,02",207,"0,21",3,"0,00",6,"0,01",3,"0,00",3,"0,00",7,"0,01",8,0,0,"0,00",17,"0,02",988,"100,00%"
771,22,QUERÉTARO,5,CORREGIDORA,,7,786,1.023,659,"0,64","0,36",PAN,495,"0,75",407,"0,62",MORENA,88,"0,13",61,"0,09",PRI,27,"0,04",PAN,495,"0,75",407,"0,62",MORENA,88,"0,13",61,"0,09",PRI,27,"0,04",495,"0,75",27,"0,04",2,"0,00",12,"0,02",11,"0,02",88,"0,13",3,"0,00",5,"0,01",0,"0,00",2,"0,00",0,"0,00",4,0,0,"0,00",10,"0,02",659,"100,00%"
772,22,QUERÉTARO,5,CORREGIDORA,,7,787,426,315,"0,74","0,26",PAN,255,"0,81",223,"0,71",MORENA,32,"0,10",23,"0,07",PRI,9,"0,03",PAN,255,"0,81",223,"0,71",MORENA,32,"0,10",23,"0,07",PRI,9,"0,03",255,"0,81",9,"0,03",1,"0,00",3,"0,01",3,"0,01",32,"0,10",1,"0,00",5,"0,02",1,"0,00",0,"0,00",2,"0,01",0,0,0,"0,00",3,"0,01",315,"100,00%"
773,22,QUERÉTARO,5,CORREGIDORA,,7,788,2.198,826,"0,38","0,62",PAN,461,"0,56",245,"0,30",MORENA,216,"0,26",151,"0,18",PRI,65,"0,08",PAN,461,"0,56",245,"0,30",MORENA,216,"0,26",151,"0,18",PRI,65,"0,08",461,"0,56",65,"0,08",5,"0,01",16,"0,02",21,"0,03",216,"0,26",4,"0,00",7,"0,01",4,"0,00",4,"0,00",9,"0,01",0,0,4,"0,00",10,"0,01",826,"100,00%"
774,22,QUERÉTARO,5,CORREGIDORA,,7,789,1.344,818,"0,61","0,39",PAN,596,"0,73",473,"0,58",MORENA,123,"0,15",87,"0,11",PRI,36,"0,04",PAN,596,"0,73",473,"0,58",MORENA,123,"0,15",87,"0,11",PRI,36,"0,04",596,"0,73",36,"0,04",6,"0,01",18,"0,02",12,"0,01",123,"0,15",0,"0,00",2,"0,00",0,"0,00",8,"0,01",1,"0,00",4,0,0,"0,00",12,"0,01",818,"100,00%"
775,22,QUERÉTARO,5,CORREGIDORA,,7,790,852,558,"0,65","0,35",PAN,397,"0,71",303,"0,54",MORENA,94,"0,17",63,"0,11",PRI,31,"0,06",PAN,397,"0,71",303,"0,54",MORENA,94,"0,17",63,"0,11",PRI,31,"0,06",397,"0,71",31,"0,06",2,"0,00",13,"0,02",6,"0,01",94,"0,17",1,"0,00",3,"0,01",1,"0,00",3,"0,01",2,"0,00",1,0,1,"0,00",3,"0,01",558,"100,00%"
776,22,QUERÉTARO,5,CORREGIDORA,,7,791,1.307,785,"0,60","0,40",PAN,517,"0,66",353,"0,45",MORENA,164,"0,21",120,"0,15",PRI,44,"0,06",PAN,517,"0,66",353,"0,45",MORENA,164,"0,21",120,"0,15",PRI,44,"0,06",517,"0,66",44,"0,06",3,"0,00",19,"0,02",8,"0,01",164,"0,21",2,"0,00",8,"0,01",0,"0,00",2,"0,00",4,"0,01",8,0,0,"0,00",6,"0,01",785,"100,00%"
777,22,QUERÉTARO,5,CORREGIDORA,,7,792,1.148,724,"0,63","0,37",PAN,538,"0,74",436,"0,60",MORENA,102,"0,14",68,"0,09",PRI,34,"0,05",PAN,538,"0,74",436,"0,60",MORENA,102,"0,14",68,"0,09",PRI,34,"0,05",538,"0,74",34,"0,05",7,"0,01",10,"0,01",8,"0,01",102,"0,14",2,"0,00",6,"0,01",2,"0,00",2,"0,00",3,"0,00",3,0,0,"0,00",7,"0,01",724,"100,00%"
778,22,QUERÉTARO,5,CORREGIDORA,,7,793,1.346,873,"0,65","0,35",PAN,611,"0,70",450,"0,52",MORENA,161,"0,18",119,"0,14",PRI,42,"0,05",PAN,611,"0,70",450,"0,52",MORENA,161,"0,18",119,"0,14",PRI,42,"0,05",611,"0,70",42,"0,05",3,"0,00",8,"0,01",8,"0,01",161,"0,18",4,"0,00",11,"0,01",2,"0,00",4,"0,00",4,"0,00",2,0,0,"0,00",13,"0,01",873,"100,00%"
779,22,QUERÉTARO,5,CORREGIDORA,,7,794,705,437,"0,62","0,38",PAN,302,"0,69",224,"0,51",MORENA,78,"0,18",55,"0,13",PRI,23,"0,05",PAN,302,"0,69",224,"0,51",MORENA,78,"0,18",55,"0,13",PRI,23,"0,05",302,"0,69",23,"0,05",1,"0,00",8,"0,02",6,"0,01",78,"0,18",2,"0,00",0,"0,00",5,"0,01",2,"0,00",1,"0,00",5,0,0,"0,00",4,"0,01",437,"100,00%"
780,22,QUERÉTARO,5,CORREGIDORA,,7,795,1.231,709,"0,58","0,42",PAN,474,"0,67",318,"0,45",MORENA,156,"0,22",135,"0,19",PRI,21,"0,03",PAN,474,"0,67",318,"0,45",MORENA,156,"0,22",135,"0,19",PRI,21,"0,03",474,"0,67",21,"0,03",4,"0,01",11,"0,02",12,"0,02",156,"0,22",4,"0,01",4,"0,01",2,"0,00",6,"0,01",4,"0,01",2,0,1,"0,00",8,"0,01",709,"100,00%"
781,22,QUERÉTARO,5,CORREGIDORA,,7,796,501,342,"0,68","0,32",PAN,255,"0,75",203,"0,59",MORENA,52,"0,15",36,"0,11",PRI,16,"0,05",PAN,255,"0,75",203,"0,59",MORENA,52,"0,15",36,"0,11",PRI,16,"0,05",255,"0,75",16,"0,05",1,"0,00",1,"0,00",5,"0,01",52,"0,15",3,"0,01",3,"0,01",0,"0,00",1,"0,00",1,"0,00",1,0,0,"0,00",3,"0,01",342,"100,00%"
782,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,797,801,445,"0,56","0,44",PAN,213,"0,48",78,"0,18",MORENA,135,"0,30",100,"0,22",PRI,35,"0,08",PAN,213,"0,48",78,"0,18",MORENA,135,"0,30",100,"0,22",PRI,35,"0,08",213,"0,48",35,"0,08",1,"0,00",17,"0,04",13,"0,03",135,"0,30",6,"0,01",1,"0,00",2,"0,00",4,"0,01",7,"0,02",1,0,1,"0,00",9,"0,02",445,"100,00%"
783,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,798,1.181,652,"0,55","0,45",PAN,281,"0,43",81,"0,12",MORENA,200,"0,31",117,"0,18",PRI,83,"0,13",PAN,281,"0,43",81,"0,12",MORENA,200,"0,31",117,"0,18",PRI,83,"0,13",281,"0,43",83,"0,13",5,"0,01",18,"0,03",19,"0,03",200,"0,31",1,"0,00",9,"0,01",10,"0,02",7,"0,01",4,"0,01",0,0,0,"0,00",15,"0,02",652,"100,00%"
784,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,799,1.335,613,"0,46","0,54",PAN,278,"0,45",94,"0,15",MORENA,184,"0,30",114,"0,19",PRI,70,"0,11",PAN,278,"0,45",94,"0,15",MORENA,184,"0,30",114,"0,19",PRI,70,"0,11",278,"0,45",70,"0,11",4,"0,01",14,"0,02",15,"0,02",184,"0,30",2,"0,00",7,"0,01",13,"0,02",2,"0,00",3,"0,00",2,0,1,"0,00",18,"0,03",613,"100,00%"
785,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,800,599,319,"0,53","0,47",PAN,162,"0,51",68,"0,21",MORENA,94,"0,29",81,"0,25",PRI,13,"0,04",PAN,162,"0,51",68,"0,21",MORENA,94,"0,29",81,"0,25",PRI,13,"0,04",162,"0,51",13,"0,04",2,"0,01",8,"0,03",10,"0,03",94,"0,29",5,"0,02",3,"0,01",2,"0,01",3,"0,01",3,"0,01",1,0,2,"0,01",11,"0,03",319,"100,00%"
786,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,801,1.077,498,"0,46","0,54",PAN,200,"0,40",10,"0,02",MORENA,190,"0,38",158,"0,32",PRI,32,"0,06",PAN,200,"0,40",10,"0,02",MORENA,190,"0,38",158,"0,32",PRI,32,"0,06",200,"0,40",32,"0,06",6,"0,01",14,"0,03",12,"0,02",190,"0,38",3,"0,01",3,"0,01",5,"0,01",8,"0,02",4,"0,01",2,0,2,"0,00",17,"0,03",498,"100,00%"
787,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,802,1.519,704,"0,46","0,54",PAN,310,"0,44",77,"0,11",MORENA,233,"0,33",169,"0,24",PRI,64,"0,09",PAN,310,"0,44",77,"0,11",MORENA,233,"0,33",169,"0,24",PRI,64,"0,09",310,"0,44",64,"0,09",7,"0,01",16,"0,02",9,"0,01",233,"0,33",6,"0,01",13,"0,02",8,"0,01",9,"0,01",9,"0,01",1,0,2,"0,00",17,"0,02",704,"100,00%"
788,22,QUERÉTARO,16,SAN JUAN DEL RIO,,9,803,824,395,"0,48","0,52",PAN,162,"0,41",13,"0,03",MORENA,149,"0,38",114,"0,29",PRI,35,"0,09",PAN,162,"0,41",13,"0,03",MORENA,149,"0,38",114,"0,29",PRI,35,"0,09",162,"0,41",35,"0,09",2,"0,01",10,"0,03",9,"0,02",149,"0,38",1,"0,00",3,"0,01",3,"0,01",4,"0,01",2,"0,01",4,0,0,"0,00",11,"0,03",395,"100,00%"
